Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Firefox 61.0,,2018-07-23 13:12:06,2018-07-23 13:12:06,0.335s,PASSED
click,Firefox 61.0,,2018-07-23 13:12:06,2018-07-23 13:12:07,0.274s,PASSED
setText,Firefox 61.0,,2018-07-23 13:12:07,2018-07-23 13:12:07,0.206s,PASSED
delay,Firefox 61.0,,2018-07-23 13:12:07,2018-07-23 13:12:10,3.000s,PASSED
click,Firefox 61.0,,2018-07-23 13:12:10,2018-07-23 13:12:10,0.319s,PASSED
delay,Firefox 61.0,,2018-07-23 13:12:10,2018-07-23 13:12:12,2.001s,PASSED
mouseOver,Firefox 61.0,,2018-07-23 13:12:12,2018-07-23 13:12:12,0.284s,PASSED
click,Firefox 61.0,click on header just to allow tooltip to clear,2018-07-23 13:12:12,2018-07-23 13:12:13,0.433s,PASSED
delay,Firefox 61.0,,2018-07-23 13:12:13,2018-07-23 13:12:16,3.002s,PASSED
click,Firefox 61.0,,2018-07-23 13:12:16,2018-07-23 13:12:16,0.350s,PASSED
click,Firefox 61.0,,2018-07-23 13:12:16,2018-07-23 13:12:17,0.474s,PASSED
click,Firefox 61.0,,2018-07-23 13:12:17,2018-07-23 13:12:17,0.351s,PASSED
click,Firefox 61.0,,2018-07-23 13:12:17,2018-07-23 13:12:17,0.338s,PASSED
click,Firefox 61.0,,2018-07-23 13:12:17,2018-07-23 13:12:18,0.350s,PASSED
callTestCase,Firefox 61.0,,2018-07-23 13:12:18,2018-07-23 13:12:22,4.105s,PASSED
,,,,,,
Test Cases/PreviewSanity,Firefox 61.0,"Preview Landsat, Naip using the AOI: \\\\diskstation1\\Data\\esp\\test_data\\miamibeachshapfile.zip, taking a screenshot when each preview is done and saving it as a png file in local user temp folder\n\nRequires standard USER group",2018-07-23 13:12:22,2018-07-23 13:13:17,55.167s,PASSED
callTestCase,Firefox 61.0,,2018-07-23 13:12:22,2018-07-23 13:12:22,0.092s,PASSED
openBrowser,Firefox 61.0,,2018-07-23 13:12:22,2018-07-23 13:12:25,2.775s,PASSED
navigateToUrl,Firefox 61.0,,2018-07-23 13:12:25,2018-07-23 13:12:25,0.523s,PASSED
setText,Firefox 61.0,,2018-07-23 13:12:25,2018-07-23 13:12:25,0.059s,PASSED
setText,Firefox 61.0,,2018-07-23 13:12:25,2018-07-23 13:12:25,0.072s,PASSED
click,Firefox 61.0,,2018-07-23 13:12:25,2018-07-23 13:12:28,2.135s,PASSED
click,Firefox 61.0,,2018-07-23 13:12:28,2018-07-23 13:12:28,0.313s,PASSED
click,Firefox 61.0,,2018-07-23 13:12:28,2018-07-23 13:12:28,0.391s,PASSED
sendKeys,Firefox 61.0,,2018-07-23 13:12:28,2018-07-23 13:12:28,0.118s,PASSED
click,Firefox 61.0,,2018-07-23 13:12:28,2018-07-23 13:12:29,0.297s,PASSED
delay,Firefox 61.0,,2018-07-23 13:12:29,2018-07-23 13:12:32,3.002s,PASSED
click,Firefox 61.0,,2018-07-23 13:12:32,2018-07-23 13:12:32,0.363s,PASSED
click,Firefox 61.0,Preview for Landsat,2018-07-23 13:12:32,2018-07-23 13:12:32,0.320s,PASSED
click,Firefox 61.0,,2018-07-23 13:12:32,2018-07-23 13:12:33,0.421s,PASSED
waitForElementVisible,Firefox 61.0,,2018-07-23 13:12:33,2018-07-23 13:12:34,1.155s,PASSED
click,Firefox 61.0,,2018-07-23 13:12:34,2018-07-23 13:12:35,0.739s,PASSED
click,Firefox 61.0,,2018-07-23 13:12:35,2018-07-23 13:12:35,0.675s,PASSED
searchResults.searchResults.LikeFilterOnColumn,Firefox 61.0,,2018-07-23 13:12:35,2018-07-23 13:12:37,1.355s,PASSED
click,Firefox 61.0,Display the preview of this data item in the map,2018-07-23 13:12:37,2018-07-23 13:12:37,0.737s,PASSED
click,Firefox 61.0,zoom to the item,2018-07-23 13:12:37,2018-07-23 13:12:38,0.579s,PASSED
delay,Firefox 61.0,,2018-07-23 13:12:38,2018-07-23 13:12:48,10.001s,PASSED
"Statement - filelocation = ScreenShotFile + ""\miamilidar.png""",Firefox 61.0,,2018-07-23 13:12:48,2018-07-23 13:12:48,0.000s,PASSED
takeScreenshot,Firefox 61.0,Take a screenshot,2018-07-23 13:12:48,2018-07-23 13:12:48,0.313s,PASSED
click,Firefox 61.0,,2018-07-23 13:12:48,2018-07-23 13:12:50,1.260s,PASSED
click,Firefox 61.0,,2018-07-23 13:12:50,2018-07-23 13:12:51,1.510s,PASSED
click,Firefox 61.0,,2018-07-23 13:12:51,2018-07-23 13:12:53,1.401s,PASSED
delay,Firefox 61.0,,2018-07-23 13:12:53,2018-07-23 13:12:55,2.002s,PASSED
click,Firefox 61.0,Turn Lidar Off,2018-07-23 13:12:55,2018-07-23 13:12:56,1.145s,PASSED
delay,Firefox 61.0,,2018-07-23 13:12:56,2018-07-23 13:12:58,2.000s,PASSED
click,Firefox 61.0,,2018-07-23 13:12:58,2018-07-23 13:12:59,1.186s,PASSED
waitForElementVisible,Firefox 61.0,,2018-07-23 13:12:59,2018-07-23 13:13:00,0.758s,PASSED
searchResults.searchResults.LikeFilterOnColumn,Firefox 61.0,,2018-07-23 13:13:00,2018-07-23 13:13:00,0.719s,PASSED
delay,Firefox 61.0,,2018-07-23 13:13:00,2018-07-23 13:13:01,1.001s,PASSED
click,Firefox 61.0,Display the preview of this data item in the map,2018-07-23 13:13:01,2018-07-23 13:13:02,0.372s,PASSED
click,Firefox 61.0,zoom to the item,2018-07-23 13:13:02,2018-07-23 13:13:02,0.456s,PASSED
delay,Firefox 61.0,,2018-07-23 13:13:02,2018-07-23 13:13:12,10.001s,PASSED
"Statement - filelocation = ScreenShotFile + ""\miaminaip.png""",Firefox 61.0,,2018-07-23 13:13:12,2018-07-23 13:13:12,0.000s,PASSED
takeScreenshot,Firefox 61.0,Take a screenshot,2018-07-23 13:13:12,2018-07-23 13:13:13,0.422s,PASSED
callTestCase,Firefox 61.0,,2018-07-23 13:13:13,2018-07-23 13:13:17,4.381s,PASSED
,,,,,,
Test Cases/SearchResultsSanity,Firefox 61.0,"Exercises filtering, sorting, etc. for a fixed set of data from Davidson county",2018-07-23 13:13:17,2018-07-23 13:13:45,28.313s,PASSED
callTestCase,Firefox 61.0,,2018-07-23 13:13:17,2018-07-23 13:13:17,0.090s,PASSED
openBrowser,Firefox 61.0,,2018-07-23 13:13:17,2018-07-23 13:13:20,2.759s,PASSED
maximizeWindow,Firefox 61.0,,2018-07-23 13:13:20,2018-07-23 13:13:20,0.003s,PASSED
navigateToUrl,Firefox 61.0,,2018-07-23 13:13:20,2018-07-23 13:13:20,0.573s,PASSED
setText,Firefox 61.0,,2018-07-23 13:13:20,2018-07-23 13:13:21,0.064s,PASSED
setText,Firefox 61.0,,2018-07-23 13:13:21,2018-07-23 13:13:21,0.063s,PASSED
click,Firefox 61.0,,2018-07-23 13:13:21,2018-07-23 13:13:23,2.094s,PASSED
click,Firefox 61.0,,2018-07-23 13:13:23,2018-07-23 13:13:23,0.289s,PASSED
Statement - Try,Firefox 61.0,,2018-07-23 13:13:23,2018-07-23 13:13:25,2.027s,PASSED
verifyElementClickable,Firefox 61.0,,2018-07-23 13:13:25,2018-07-23 13:13:25,0.032s,PASSED
click,Firefox 61.0,,2018-07-23 13:13:25,2018-07-23 13:13:25,0.265s,PASSED
productSelection.productSelection.SelectProduct,Firefox 61.0,,2018-07-23 13:13:25,2018-07-23 13:13:26,0.251s,PASSED
productAttributeFiltering.attributeFiltering.SetAttributeFilter,Firefox 61.0,,2018-07-23 13:13:26,2018-07-23 13:13:29,3.272s,PASSED
click,Firefox 61.0,,2018-07-23 13:13:29,2018-07-23 13:13:29,0.284s,PASSED
click,Firefox 61.0,,2018-07-23 13:13:29,2018-07-23 13:13:29,0.294s,PASSED
sendKeys,Firefox 61.0,,2018-07-23 13:13:29,2018-07-23 13:13:29,0.045s,PASSED
click,Firefox 61.0,,2018-07-23 13:13:29,2018-07-23 13:13:30,0.268s,PASSED
waitForElementVisible,Firefox 61.0,,2018-07-23 13:13:30,2018-07-23 13:13:32,2.073s,PASSED
click,Firefox 61.0,,2018-07-23 13:13:32,2018-07-23 13:13:32,0.408s,PASSED
setText,Firefox 61.0,,2018-07-23 13:13:32,2018-07-23 13:13:32,0.178s,PASSED
click,Firefox 61.0,,2018-07-23 13:13:32,2018-07-23 13:13:33,0.414s,PASSED
verifyElementText,Firefox 61.0,Search Results Sanity Starts Here,2018-07-23 13:13:33,2018-07-23 13:13:33,0.316s,PASSED
click,Firefox 61.0,,2018-07-23 13:13:33,2018-07-23 13:13:34,0.394s,PASSED
"Statement - nameIndex = CustomKeywords.searchResults.searchResults.GetSetColumn(""Name"")",Firefox 61.0,,2018-07-23 13:13:34,2018-07-23 13:13:35,1.030s,PASSED
"Statement - println(""Index for Name = "" + nameIndex)",Firefox 61.0,,2018-07-23 13:13:35,2018-07-23 13:13:35,0.000s,PASSED
"Statement - totPtsIndex = CustomKeywords.searchResults.searchResults.GetSetColumn(""Total Number Of Points"")",Firefox 61.0,,2018-07-23 13:13:35,2018-07-23 13:13:35,0.630s,PASSED
"Statement - println(""Index for Total Number Of Points = "" + nameIndex)",Firefox 61.0,,2018-07-23 13:13:35,2018-07-23 13:13:35,0.000s,PASSED
searchResults.searchResults.sortByName,Firefox 61.0,,2018-07-23 13:13:35,2018-07-23 13:13:36,0.404s,PASSED
Statement - nameIndex = nameIndex + 2,Firefox 61.0,,2018-07-23 13:13:36,2018-07-23 13:13:36,0.000s,PASSED
searchResults.searchResults.VerifyValueInGrid,Firefox 61.0,,2018-07-23 13:13:36,2018-07-23 13:13:37,1.681s,PASSED
searchResults.searchResults.sortByName,Firefox 61.0,,2018-07-23 13:13:37,2018-07-23 13:13:38,0.380s,PASSED
searchResults.searchResults.VerifyValueInGrid,Firefox 61.0,,2018-07-23 13:13:38,2018-07-23 13:13:39,1.348s,PASSED
searchResults.searchResults.LikeFilterOnColumn,Firefox 61.0,,2018-07-23 13:13:39,2018-07-23 13:13:40,0.583s,PASSED
verifyElementText,Firefox 61.0,,2018-07-23 13:13:40,2018-07-23 13:13:40,0.097s,PASSED
click,Firefox 61.0,,2018-07-23 13:13:40,2018-07-23 13:13:40,0.345s,PASSED
verifyElementText,Firefox 61.0,,2018-07-23 13:13:40,2018-07-23 13:13:40,0.048s,PASSED
searchResults.searchResults.NumericFilterOnColumn,Firefox 61.0,,2018-07-23 13:13:40,2018-07-23 13:13:41,0.805s,PASSED
verifyElementText,Firefox 61.0,,2018-07-23 13:13:41,2018-07-23 13:13:41,0.103s,PASSED
callTestCase,Firefox 61.0,,2018-07-23 13:13:41,2018-07-23 13:13:45,4.295s,PASSED
,,,,,,
Test Cases/SmokeTest01,Firefox 61.0,"delete smoketest01 named search if it exists, then recreate it using aoi: \\\\diskstation1\\Data\\Rob_MUSES\\Shapefile_test_datasets\\AL.kmz, landsat ndvi, histogram filters on sun elevation, cloud coverage, save the named search, select the first item from the search results, add it the order cart and submit the job. Requires standard USER group",2018-07-23 13:13:45,2018-07-23 13:14:25,39.906s,PASSED
callTestCase,Firefox 61.0,,2018-07-23 13:13:45,2018-07-23 13:13:45,0.074s,PASSED
openBrowser,Firefox 61.0,,2018-07-23 13:13:45,2018-07-23 13:13:48,2.811s,PASSED
maximizeWindow,Firefox 61.0,,2018-07-23 13:13:48,2018-07-23 13:13:48,0.002s,PASSED
navigateToUrl,Firefox 61.0,,2018-07-23 13:13:48,2018-07-23 13:13:49,0.631s,PASSED
setText,Firefox 61.0,,2018-07-23 13:13:49,2018-07-23 13:13:49,0.075s,PASSED
setText,Firefox 61.0,,2018-07-23 13:13:49,2018-07-23 13:13:49,0.048s,PASSED
click,Firefox 61.0,,2018-07-23 13:13:49,2018-07-23 13:13:51,2.106s,PASSED
click,Firefox 61.0,,2018-07-23 13:13:51,2018-07-23 13:13:51,0.292s,PASSED
waitForElementClickable,Firefox 61.0,,2018-07-23 13:13:51,2018-07-23 13:13:51,0.015s,PASSED
Statement - Try,Firefox 61.0,,2018-07-23 13:13:51,2018-07-23 13:13:53,1.913s,PASSED
waitForElementClickable,Firefox 61.0,,2018-07-23 13:13:53,2018-07-23 13:13:53,0.023s,PASSED
click,Firefox 61.0,,2018-07-23 13:13:53,2018-07-23 13:13:54,0.280s,PASSED
productSelection.productSelection.SelectChildProduct,Firefox 61.0,,2018-07-23 13:13:54,2018-07-23 13:13:54,0.263s,PASSED
productAttributeFiltering.attributeFiltering.SetAttributeFilter,Firefox 61.0,,2018-07-23 13:13:54,2018-07-23 13:13:57,3.416s,PASSED
click,Firefox 61.0,,2018-07-23 13:13:57,2018-07-23 13:13:58,0.318s,PASSED
click,Firefox 61.0,,2018-07-23 13:13:58,2018-07-23 13:13:58,0.313s,PASSED
sendKeys,Firefox 61.0,,2018-07-23 13:13:58,2018-07-23 13:13:58,0.047s,PASSED
click,Firefox 61.0,,2018-07-23 13:13:58,2018-07-23 13:13:58,0.281s,PASSED
waitForElementVisible,Firefox 61.0,,2018-07-23 13:13:58,2018-07-23 13:14:02,3.494s,PASSED
click,Firefox 61.0,,2018-07-23 13:14:02,2018-07-23 13:14:02,0.396s,PASSED
waitForElementClickable,Firefox 61.0,,2018-07-23 13:14:02,2018-07-23 13:14:02,0.061s,PASSED
click,Firefox 61.0,,2018-07-23 13:14:02,2018-07-23 13:14:03,0.322s,PASSED
check,Firefox 61.0,,2018-07-23 13:14:03,2018-07-23 13:14:03,0.395s,PASSED
check,Firefox 61.0,,2018-07-23 13:14:03,2018-07-23 13:14:03,0.389s,PASSED
click,Firefox 61.0,,2018-07-23 13:14:03,2018-07-23 13:14:05,1.173s,PASSED
delay,Firefox 61.0,,2018-07-23 13:14:05,2018-07-23 13:14:10,5.000s,PASSED
click,Firefox 61.0,,2018-07-23 13:14:10,2018-07-23 13:14:10,0.597s,PASSED
setText,Firefox 61.0,,2018-07-23 13:14:10,2018-07-23 13:14:10,0.342s,PASSED
setText,Firefox 61.0,,2018-07-23 13:14:10,2018-07-23 13:14:11,0.458s,PASSED
click,Firefox 61.0,,2018-07-23 13:14:11,2018-07-23 13:14:12,0.745s,PASSED
waitForElementClickable,Firefox 61.0,,2018-07-23 13:14:12,2018-07-23 13:14:12,0.038s,PASSED
click,Firefox 61.0,,2018-07-23 13:14:12,2018-07-23 13:14:12,0.335s,PASSED
setText,Firefox 61.0,,2018-07-23 13:14:12,2018-07-23 13:14:12,0.287s,PASSED
click,Firefox 61.0,,2018-07-23 13:14:12,2018-07-23 13:14:13,0.413s,PASSED
click,Firefox 61.0,,2018-07-23 13:14:13,2018-07-23 13:14:13,0.299s,PASSED
click,Firefox 61.0,,2018-07-23 13:14:13,2018-07-23 13:14:14,0.585s,PASSED
click,Firefox 61.0,,2018-07-23 13:14:14,2018-07-23 13:14:14,0.702s,PASSED
click,Firefox 61.0,,2018-07-23 13:14:14,2018-07-23 13:14:15,0.511s,PASSED
Statement - date = new java.util.Date(),Firefox 61.0,,2018-07-23 13:14:15,2018-07-23 13:14:15,0.001s,PASSED
Statement - sdf = new java.text.SimpleDateFormat(yyyy-MM-dd HH:mm:ss),Firefox 61.0,,2018-07-23 13:14:15,2018-07-23 13:14:15,0.000s,PASSED
Statement - aDate = sdf.format(new java.util.Date()),Firefox 61.0,,2018-07-23 13:14:15,2018-07-23 13:14:15,0.000s,PASSED
"Statement - OName = ""ATPSmokeTestOrder"" + aDate",Firefox 61.0,,2018-07-23 13:14:15,2018-07-23 13:14:15,0.000s,PASSED
setText,Firefox 61.0,,2018-07-23 13:14:15,2018-07-23 13:14:15,0.548s,PASSED
setText,Firefox 61.0,,2018-07-23 13:14:15,2018-07-23 13:14:16,0.525s,PASSED
click,Firefox 61.0,,2018-07-23 13:14:16,2018-07-23 13:14:17,0.625s,PASSED
click,Firefox 61.0,,2018-07-23 13:14:17,2018-07-23 13:14:17,0.719s,PASSED
delay,Firefox 61.0,,2018-07-23 13:14:17,2018-07-23 13:14:19,2.001s,PASSED
click,Firefox 61.0,,2018-07-23 13:14:19,2018-07-23 13:14:20,0.636s,PASSED
callTestCase,Firefox 61.0,,2018-07-23 13:14:20,2018-07-23 13:14:25,5.291s,PASSED
