Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
waitForElementClickable,Chrome 67.0.3396.99,,2018-07-31 11:25:06,2018-07-31 11:25:06,0.043s,PASSED
click,Chrome 67.0.3396.99,,2018-07-31 11:25:06,2018-07-31 11:25:06,0.090s,PASSED
waitForElementNotPresent,Chrome 67.0.3396.99,,2018-07-31 11:25:06,2018-07-31 11:25:10,3.098s,PASSED
click,Chrome 67.0.3396.99,,2018-07-31 11:25:10,2018-07-31 11:25:10,0.087s,PASSED
callTestCase,Chrome 67.0.3396.99,,2018-07-31 11:25:10,2018-07-31 11:25:14,4.124s,PASSED
,,,,,,
Test Cases/LidarLoader,Chrome 67.0.3396.99,"Executes Lidar Loader to catalog files found in the S3 bucket gcesp-lidar/ATP, using an ATPLIdar prefix, and loading into the project ATPLidarProject, without copying the data into ESP, using an SRS file: Z:\\ESP\\Test_data\\swfwmd\\Hernando\\stplanFLWest.srs\nRequires standard USER group + CanExecuteLidarLoader",2018-07-31 11:25:14,2018-07-31 11:25:46,32.205s,PASSED
callTestCase,Chrome 67.0.3396.99,,2018-07-31 11:25:14,2018-07-31 11:25:26,12.157s,PASSED
waitForElementNotPresent,Chrome 67.0.3396.99,,2018-07-31 11:25:26,2018-07-31 11:25:26,0.012s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-31 11:25:26,2018-07-31 11:25:29,2.379s,PASSED
waitForElementNotPresent,Chrome 67.0.3396.99,,2018-07-31 11:25:29,2018-07-31 11:25:33,4.133s,PASSED
click,Chrome 67.0.3396.99,,2018-07-31 11:25:33,2018-07-31 11:25:33,0.214s,PASSED
callTestCase,Chrome 67.0.3396.99,,2018-07-31 11:25:33,2018-07-31 11:25:38,4.844s,PASSED
click,Chrome 67.0.3396.99,,2018-07-31 11:25:38,2018-07-31 11:25:38,0.099s,PASSED
setText,Chrome 67.0.3396.99,2 laz files from swfwmd/Hernando,2018-07-31 11:25:38,2018-07-31 11:25:39,1.302s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-31 11:25:39,2018-07-31 11:25:39,0.380s,PASSED
click,Chrome 67.0.3396.99,,2018-07-31 11:25:39,2018-07-31 11:25:40,0.068s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-31 11:25:40,2018-07-31 11:25:40,0.155s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-31 11:25:40,2018-07-31 11:25:40,0.054s,PASSED
Statement - Try,Chrome 67.0.3396.99,,2018-07-31 11:25:40,2018-07-31 11:25:42,2.246s,PASSED
Statement - Finally,Chrome 67.0.3396.99,,2018-07-31 11:25:42,2018-07-31 11:25:46,3.912s,PASSED
,,,,,,
Test Cases/OrthoLoader,Chrome 67.0.3396.99,"Loads the orthos in the test folder into a new project. If the project exists, it deletes it and recreates it.\nRequires standard USER group + CanExecuteOrthoLoader",2018-07-31 11:25:46,2018-07-31 11:26:17,30.788s,PASSED
callTestCase,Chrome 67.0.3396.99,,2018-07-31 11:25:46,2018-07-31 11:25:58,11.716s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-31 11:25:58,2018-07-31 11:26:00,2.016s,PASSED
waitForElementNotPresent,Chrome 67.0.3396.99,,2018-07-31 11:26:00,2018-07-31 11:26:04,4.651s,PASSED
click,Chrome 67.0.3396.99,,2018-07-31 11:26:04,2018-07-31 11:26:05,0.116s,PASSED
callTestCase,Chrome 67.0.3396.99,,2018-07-31 11:26:05,2018-07-31 11:26:09,4.733s,PASSED
click,Chrome 67.0.3396.99,,2018-07-31 11:26:09,2018-07-31 11:26:09,0.101s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-31 11:26:09,2018-07-31 11:26:11,1.290s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-31 11:26:11,2018-07-31 11:26:11,0.389s,PASSED
click,Chrome 67.0.3396.99,,2018-07-31 11:26:11,2018-07-31 11:26:11,0.074s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-31 11:26:11,2018-07-31 11:26:11,0.001s,NOT_RUN
click,Chrome 67.0.3396.99,,2018-07-31 11:26:11,2018-07-31 11:26:11,0.103s,PASSED
click,Chrome 67.0.3396.99,,2018-07-31 11:26:11,2018-07-31 11:26:13,1.596s,PASSED
callTestCase,Chrome 67.0.3396.99,,2018-07-31 11:26:13,2018-07-31 11:26:17,3.877s,PASSED
